Author name,Document name,Paragraph number,Sentence number,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81,Word 82,Word 83,Word 84,Word 85,Word 86,Word 87,Word 88,Word 89,Word 90,Word 91,Word 92,Word 93,Word 94,Word 95,Word 96,Word 97,Word 98,Word 99,Word 100,Word 101,Word 102,Word 103,Word 104,Word 105,Word 106,Word 107,Word 108,Word 109,Word 110,Word 111,Word 112,Word 113,Word 114,Word 115,Word 116,Word 117,Word 118,Word 119,Word 120,Word 121,Word 122,Word 123,Word 124,Word 125,Word 126,Word 127,Word 128,Word 129,Word 130,Word 131,Word 132
original,2110.10478_original.txt,1,21,We,also,show,that,incremental,training,on,data,aligned,with,English,is,enough,to,learn,to,translate,between,the,new,language,and,any,of,the,initial,languages,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10478_original.txt,1,22,Translation,between,a,new,source,and,a,new,target,language,is,also,possible,by,combining,their,respective,parameters,at,inference,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10575_original.txt,1,1,Conclusion,In,this,paper,",",a,case,of,the,proposed,SocialVisTUM,demonstrates,the,visualization,of,coherent,topics,on,a,given,corpus,of,social,media,texts,about,organic,food,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10575_original.txt,1,2,The,graph-based,visualization,with,topics,as,nodes,and,topic,correlations,as,edges,reflects,the,topics,and,patterns,found,in,a,related,qualitative,content,analysis,(,Danner,and,Menapace,",",2020,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10575_original.txt,1,3,The,presentation,of,additional,topic,information,",",such,as,word,lists,",",representative,sentences,",",topic,importance,",",and,meaningful,predefined,labels,",",provide,a,basis,for,the,understanding,and,interpretation,of,a,topic,for,domain,experts,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10575_original.txt,1,4,The,integrated,hyperparameter,optimization,automatically,yields,interpretable,topics,and,helps,tailoring,the,model,to,the,given,data,set,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10575_original.txt,1,5,For,future,work,",",we,plan,to,evaluate,the,correlated,topics,on,other,corpora,and,in,other,use,cases,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10575_original.txt,1,6,In,addition,to,Pearson,correlation,",",other,correlations,could,improve,the,approach,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10575_original.txt,1,7,We,plan,to,integrate,multi-lingual,word,features,",",such,as,BERT,(,Devlin,et,al.,",",2018,),",",for,cross-cultural,comparisons,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,1,Discussion,We,presented,KPA-2021,",",the,first,shared,task,focused,on,key,point,analysis,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,2,The,shared,task,received,22,submissions,from,17,teams,",",covering,both,the,Matching,Track,and,the,Generation,Track,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,3,We,presented,the,submitted,models,",",their,performance,on,different,evaluation,measures,",",and,further,analyzed,the,results,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,4,As,expected,by,its,simpler,nature,",",Matching,Track,received,more,submissions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,5,However,",",evidently,",",success,in,this,intermediate,matching,task,",",does,not,guarantee,success,in,the,overall,KPA,task,",",which,also,requires,generating,the,KPs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,6,Future,work,should,determine,whether,future,KPA,shared,tasks,should,focus,on,the,Generation,Track,",",or,perhaps,modify,the,evaluation,measures,of,the,intermediate,Matching,Track,",",such,that,they,better,reflect,the,model,performance,in,the,full,KPA,task,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,7,Given,the,inherent,subjective,nature,of,matching,arguments,to,KPs,",",we,opted,for,a,ternary,label,",",allowing,argument-KP,pairs,to,receive,an,``,undecided,'',label,",",if,the,annotators,votes,were,inconclusive,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,8,These,undecided,pairs,are,eventually,considered,either,as,positive,or,as,negative,matches,",",resulting,with,two,gold,standards,",",one,potentially,too,strict,",",while,the,other,perhaps,too,lenient,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,9,In,future,tasks,",",it,may,be,valuable,to,consider,a,binary,labeling,scheme,that,will,give,rise,to,a,single,gold,standard,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,10,Such,labeling,may,be,created,conditionally,",",such,that,an,undecided,pair,is,marked,as,a,positive,match,if,and,only,if,a,minimum,number,of,annotators,marked,it,as,positive,and,no,other,KP,was,labeled,as,matching,to,that,argument,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,11,A,further,point,for,future,consideration,",",is,the,choice,of,a,pre-defined,threshold,of,50,%,",",that,guided,our,evaluation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,12,Although,",",this,has,the,advantage,of,not,requiring,submissions,to,tune,a,con-,fidence,threshold,",",it,has,the,limitation,that,it,complicates,the,evaluation,",",since,the,ground,truth,coverage,depends,on,the,arguments,",",topic,and,stance,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,13,A,possible,alternative,would,be,to,require,each,model,to,set,its,own,minimum,confidence,threshold,to,determine,if,an,input,argument,should,not,be,matched,to,any,KP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,14,Finally,",",in,this,task,",",we,used,comparative,evaluations,to,determine,the,quality,of,the,sets,of,generated,KPs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,15,Obviously,",",this,results,with,rankingbased,evaluation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,16,Establishing,an,absolute,evaluation,metric,in,this,context,merits,further,investigation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,17,We,thank,all,participating,teams,for,taking,the,time,to,participate,in,this,challenging,new,shared,task,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10577_original.txt,1,18,We,believe,that,these,contributions,",",along,with,the,data,collected,and,shared,in,this,report,",",will,be,valuable,to,further,advance,the,research,around,KPA,and,related,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10778_original.txt,1,1,Conclusion,In,this,work,",",we,propose,a,simple,graph,attention,network,model,to,learn,document,embeddings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10778_original.txt,1,2,Our,model,not,only,can,leverage,the,recent,advancement,of,pretrained,Transformer,models,as,building,blocks,",",but,also,explicitly,utilize,the,high-level,structure,of,the,documents,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10778_original.txt,1,3,In,addition,",",we,propose,a,simple,document-level,contrastive,learning,strategy,that,does,not,require,handcraft,transformations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10778_original.txt,1,4,With,this,strategy,",",we,conduct,large,scale,contrastive,pretraining,on,a,large,corpus,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10778_original.txt,1,5,Empirically,we,demonstrate,our,methods,achieve,great,performance,on,both,document,classification,and,document,retrieval,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,1,Introduction,Individuals,",",companies,",",and,governments,continuously,consume,written,material,from,various,sources,to,improve,their,decisions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,2,The,corpus,of,texts,is,typically,of,a,high-dimensional,longitudinal,nature,requiring,statistical,tools,to,extract,the,relevant,information,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,3,A,key,source,of,information,is,the,sentiment,transmitted,through,texts,",",called,textual,sentiment,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,4,Algaba,",",Ardia,",",Bluteau,",",Borms,",",and,Boudt,(,2020,),review,the,notion,of,sentiment,and,its,applications,",",mainly,in,economics,and,finance,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,5,They,define,sentiment,as,“,the,disposition,of,an,entity,towards,an,entity,",",expressed,via,a,certain,medium.,”,The,medium,in,this,case,is,texts,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,6,The,sentiment,expressed,through,texts,may,provide,valuable,insights,on,the,future,dynamics,of,variables,related,to,firms,",",the,economy,",",political,agendas,",",product,satisfaction,",",and,marketing,campaigns,",",for,instance,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,7,Still,",",textual,sentiment,does,not,live,by,the,premise,to,be,equally,useful,across,all,applications,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,8,Deciphering,when,",",to,what,degree,",",and,which,layers,of,the,sentiment,add,value,is,needed,to,consistently,study,the,full,information,potential,present,within,qualitative,communications,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,9,The,econometric,approach,of,constructing,time,series,of,sentiment,by,means,of,optimized,selection,and,weighting,of,textual,sentiment,is,referred,to,as,sentometrics,by,Algaba,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,10,(,2020,),and,Ardia,",",Bluteau,",",and,Boudt,(,2019,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,11,The,term,sentometrics,is,a,composition,of,(,textual,),sentiment,analysis,and,(,time,series,),econometrics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,12,The,release,of,the,R,(,R,Core,Team,2021,),text,mining,infrastructure,tm,(,Feinerer,",",Hornik,",",and,Meyer,2008,),over,a,decade,ago,can,be,considered,the,starting,point,of,the,development,and,popularization,of,textual,analysis,tools,in,R.,A,number,of,successful,follow-up,attempts,at,improving,the,speed,and,interface,of,the,comprehensive,natural,language,processing,capabil-,ities,provided,by,tm,have,been,delivered,by,the,packages,openNLP,(,Hornik,2019,),",",cleanNLP,(,Arnold,2017,),",",quanteda,(,Benoit,",",Watanabe,",",Wang,",",Nulty,",",Obeng,",",Müller,",",and,Matsuo,2018,),",",tidytext,(,Silge,and,Robinson,2016,),",",and,qdap,(,Rinker,2020,),.,,,,,,,,,,,,
original,2110.10817_original.txt,1,13,The,notable,tailor-made,packages,for,sentiment,analysis,in,R,are,meanr,(,Schmidt,2019,),",",SentimentAnalysis,(,Feuerriegel,and,Proellochs,2021,),",",sentimentr,(,Rinker,2019b,),",",and,syuzhet,(,Jockers,2020,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,14,Many,of,these,packages,rely,on,one,of,the,larger,above-mentioned,textual,analysis,infrastructures,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,15,The,meanr,package,computes,net,sentiment,scores,fastest,",",but,offers,no,flexibility.1,The,SentimentAnalysis,package,relies,on,a,similar,calculation,as,used,in,tm,’,s,sentiment,scoring,function,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,16,The,package,can,additionally,be,used,to,generate,and,evaluate,sentiment,dictionaries,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,17,The,sentimentr,package,extends,the,polarity,scoring,function,from,the,qdap,package,to,handle,more,difficult,linguistic,edge,cases,",",but,is,therefore,slower,than,packages,which,do,not,attempt,this,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,18,The,SentimentAnalysis,and,syuzhet,packages,also,become,comparatively,slower,for,large,input,corpora,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,19,The,quanteda,and,tidytext,packages,have,no,explicit,sentiment,computation,function,but,their,toolsets,can,be,used,to,construct,one,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,20,Our,R,package,sentometrics,proposes,a,well-defined,modeling,workflow,",",specifically,targeted,at,studying,the,evolution,of,textual,sentiment,and,its,impact,on,other,quantities,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,21,It,can,be,used,(,i,),to,compute,textual,sentiment,",",(,ii,),to,aggregate,fine-grained,textual,sentiment,into,various,sentiment,time,series,",",and,(,iii,),to,predict,other,variables,with,these,sentiment,measures,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,22,The,combination,of,these,three,facilities,leads,to,a,flexible,and,computationally,efficient,framework,to,exploit,the,information,value,of,sentiment,in,texts,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,23,The,package,presented,in,this,paper,therefore,addresses,the,present,lack,of,analytical,capability,to,extract,time,series,intelligence,about,the,sentiment,transmitted,through,a,large,panel,of,texts,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,24,Furthermore,",",the,sentometrics,package,positions,itself,as,both,integrative,and,supplementary,to,the,powerful,text,mining,and,data,science,toolboxes,in,the,R,universe,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,25,It,is,integrative,",",as,it,combines,the,strengths,of,quanteda,and,stringi,(,Gagolewski,2021,),for,corpus,construction,and,manipulation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,26,It,uses,data.table,(,Dowle,and,Srinivasan,2021,),for,fast,aggregation,of,textual,sentiment,into,time,series,",",and,glmnet,(,Friedman,",",Hastie,",",and,Tibshirani,2010,),and,caret,(,Kuhn,2021,),for,(,sparse,),model,estimation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,27,It,is,supplementary,",",given,that,it,easily,extends,any,text,mining,workflow,to,compute,",",aggregate,and,predict,with,textual,sentiment,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,28,The,remainder,of,the,paper,is,structured,as,follows,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,29,Section,2,introduces,the,methodology,behind,the,R,package,sentometrics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,30,Section,3,describes,the,main,control,functions,and,illustrates,the,package,’,s,typical,workflow,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,31,Section,4,applies,the,entire,framework,to,forecast,the,Chicago,Board,Options,Exchange,(,CBOE,),Volatility,Index,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,32,Section,5,concludes,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,33,Conclusion,and,future,development,The,R,package,sentometrics,provides,a,framework,to,calculate,sentiment,for,texts,",",to,aggregate,textual,sentiment,scores,into,many,time,series,at,a,desired,frequency,",",and,to,use,these,in,a,flexible,prediction,modeling,setup,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,34,It,can,be,deployed,to,quantify,a,qualitative,corpus,of,texts,",",relate,it,to,a,target,variable,",",and,retrieve,which,type,of,sentiment,is,most,informative,through,visualization,and,attribution,analysis,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.10817_original.txt,1,35,The,main,priorities,for,further,development,are,integrating,better,prediction,tools,",",enhancing,the,complexity,of,the,sentiment,engine,",",allowing,user-defined,weighting,schemes,",",and,adding,intra-day,aggregation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2110.11115_original.txt,1,1,Introduction,Pre-trained,models,",",like,BERT,(,Devlin,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
