Author name,Document name,Paragraph number,Sentence number,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81,Word 82,Word 83,Word 84,Word 85,Word 86,Word 87,Word 88,Word 89,Word 90,Word 91,Word 92,Word 93,Word 94,Word 95,Word 96,Word 97,Word 98,Word 99,Word 100,Word 101,Word 102,Word 103,Word 104,Word 105,Word 106,Word 107,Word 108,Word 109,Word 110,Word 111,Word 112,Word 113,Word 114,Word 115,Word 116,Word 117,Word 118,Word 119,Word 120,Word 121,Word 122,Word 123,Word 124,Word 125,Word 126,Word 127,Word 128,Word 129,Word 130,Word 131,Word 132,Word 133,Word 134,Word 135,Word 136,Word 137,Word 138,Word 139,Word 140,Word 141,Word 142,Word 143,Word 144,Word 145,Word 146,Word 147,Word 148,Word 149,Word 150,Word 151,Word 152,Word 153,Word 154,Word 155,Word 156,Word 157,Word 158,Word 159,Word 160,Word 161,Word 162,Word 163,Word 164,Word 165,Word 166,Word 167,Word 168,Word 169,Word 170,Word 171,Word 172,Word 173,Word 174,Word 175,Word 176,Word 177,Word 178,Word 179,Word 180,Word 181,Word 182,Word 183,Word 184,Word 185,Word 186,Word 187,Word 188,Word 189,Word 190,Word 191,Word 192,Word 193,Word 194,Word 195,Word 196,Word 197,Word 198,Word 199,Word 200,Word 201,Word 202,Word 203,Word 204,Word 205,Word 206,Word 207,Word 208,Word 209
generated,2110.10478_generated.txt,1,13,We,perform,two,sets,of,experiments,",",with,a,20-language,Transformer,Base,trained,on,TED,Talks,",",and,a,20-,language,Transformer,Big,(,with,deep,encoder,and,shallow,decoder,),trained,on,ParaCrawl,;,and,show,that,this,approach,is,fast,and,parameter-efficient,and,that,it,performs,as,well,or,better,as,the,more,costly,alternatives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10478_generated.txt,1,14,We,propose,a,new,technique,for,incrementally,training,multilingual,NMT,models,on,a,new,source,or,target,language,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10478_generated.txt,1,15,It,consists,in,creating,a,new,monolingual,BPE,vocabulary,for,that,language,",",substituting,the,shared,embedding,matrix,with,language-specific,embeddings,",",and,training,those,while,freezing,the,other,model,parameters,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10478_generated.txt,1,16,At,inference,",",translating,in,any,of,the,initial,languages,is,done,by,using,the,initial,shared,embeddings,",",and,translating,in,the,new,language,is,done,by,using,the,newly,trained,embeddings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10478_generated.txt,1,17,This,approach,does,not,change,performance,on,the,initial,languages,as,the,initial,parameters,are,kept,aside,and,not,modified,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10478_generated.txt,1,18,For,new,source,languages,",",it,can,achieve,close,performance,to,the,more,costly,and,less,flexible,bilingual,and,re-training,baselines,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10478_generated.txt,1,19,For,new,target,languages,",",this,technique,can,be,combined,with,language-specific,parameters,(,finetuned,Transformer,layers,or,adapter,modules,),to,match,baseline,performance,at,a,small,parameter,cost,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10478_generated.txt,1,20,We,validate,this,technique,onsets,of,experiments,:,small-scale,on,TED,Talks,and,largescale,on,ParaCrawl,;,and,show,that,it,is,compatible,with,two,architectures,:,Transformer,Base,6-6,and,Big,12-2,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10478_generated.txt,1,21,We,also,show,that,incremental,training,on,data,aligned,with,English,is,enough,to,learn,to,translate,between,the,new,language,and,any,of,the,new,languages,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,1,Introduction,Web,sources,",",such,as,social,networks,",",internet,forums,",",and,customer,reviews,from,online,shops,",",provide,large,amounts,of,unstructured,text,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,2,Along,with,the,steady,development,of,new,platforms,and,the,increasing,number,of,internet,users,",",the,interest,in,methods,that,automatically,extract,the,expressed,opinions,along,with,the,corresponding,topics,and,sentiments,in,text,data,has,increased,in,recent,years,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,3,Scholars,and,organizations,from,different,fields,can,utilize,such,methods,to,identify,patterns,and,generate,new,insights,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,4,Examples,are,opinion,researchers,investigating,current,opinions,on,political,and,societal,issues,",",consumer,researchers,interested,in,consumersÃ¢ÂÂ,beliefs,about,the,consumption,and,production,of,goods,(,Danner,et,al.,",",2020,),",",and,marketing,managers,curious,about,the,public,perception,of,their,products,and,services,(,Berger,et,al.,",",2020,;,Murphy,et,al.,",",2014,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,5,(,Kirchhoff,",",2019,),These,domain-specific,use,cases,are,of,interest,for,research,disciplines,which,taken,by,itself,are,not,directly,related,to,natural,language,processing,(,NLP,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,6,Consequentially,",",there,is,a,constant,need,to,provide,state-of-the-art,NLP,methods,such,that,domain,researchers,from,other,fields,can,take,advantage,of,them,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,7,The,requirements,therefore,are,simple,usage,",",automatic,hyperparameter,optimization,",",minimal,effort,for,manual,labeling,of,text,data,",",and,built-in,visualizations,to,give,an,abstract,overview,of,the,discussed,topics,and,their,relation,with,each,other,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,8,While,these,practical,requirements,are,important,for,domain,experts,",",modern,opinion,mining,approaches,target,specific,machine,learning,objectives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,9,Recently,",",there,is,a,trend,towards,unsupervised,neural,methods,for,opinion,target,detection,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10575_generated.txt,1,10,Attention-based,aspect,extraction,(,ABAE,),enables,clustering,of,short,review,texts,with,significantly,higher,coherence,as,traditional,LDA-based,topic,modeling,",",and,it,gives,70,%,F1,score,for,classification,(,He,et,al.,",",2017,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10577_generated.txt,1,1,Introduction,Key,Point,Analysis,(,KPA,),was,introduced,in,BarHaim,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10577_generated.txt,1,2,(,2020a,",",b,),as,a,challenging,NLP,task,with,tight,relations,to,Computational,Argumentation,",",Opinion,Analysis,",",and,Summarization,",",and,with,many,practical,applications,(,Bar-Haim,et,al.,",",2021,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10778_generated.txt,1,1,Introduction,Document,representations,that,capture,the,semantics,are,crucial,to,various,document-level,Natural,Language,Processing,(,NLP,),tasks,",",including,sentiment,analysis,(,Medhat,et,al.,",",2014,),",",text,classification,(,Kowsari,et,al.,",",2019,),and,information,retrieval,(,Lin,et,al.,",",2020,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10778_generated.txt,1,2,In,recent,years,",",an,increasing,volume,of,work,has,focused,on,learning,a,task-agnostic,universal,representation,for,long,documents,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10778_generated.txt,1,3,While,improved,performance,in,downstream,tasks,have,been,achieved,",",there,are,two,challenges,towards,learning,a,high,quality,document,representation,:,(,1,),absence,of,document,structure,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10778_generated.txt,1,4,Most,works,treat,the,document,as,a,sequence,of,tokens,without,considering,high-level,structure,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10778_generated.txt,1,5,(,2,),data,scarcity,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10778_generated.txt,1,6,Existing,methods,in,document,representation,learning,are,significantly,affected,by,the,scarcity,of,document-level,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10778_generated.txt,1,7,Transformers-based,pretrained,language,models,are,ubiquitously,state-of-the-art,across,many,NLP,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10778_generated.txt,1,8,Transformer,models,such,as,BERT,(,Devlin,et,al.,",",2019,),and,its,variants,have,shown,great,success,in,learning,contextual,representation,of,text,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,1,Introduction,Individuals,",",companies,",",and,governments,continuously,consume,written,material,from,various,sources,to,improve,their,decisions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,2,The,corpus,of,texts,is,typically,of,a,high-dimensional,longitudinal,nature,requiring,statistical,tools,to,extract,the,relevant,information,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,3,A,key,source,of,information,is,the,sentiment,transmitted,through,texts,",",called,textual,sentiment,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,4,Algaba,",",Ardia,",",Bluteau,",",Borms,",",and,Boudt,(,2020,),review,the,notion,of,sentiment,and,its,applications,",",mainly,in,economics,and,finance,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,5,They,define,sentiment,as,Ã¢ÂÂthe,disposition,of,an,entity,towards,an,entity,",",expressed,via,a,certain,medium.Ã¢ÂÂ,The,medium,in,this,case,is,texts,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,6,The,sentiment,expressed,through,texts,may,provide,valuable,insights,on,the,future,dynamics,of,variables,related,to,firms,",",the,economy,",",political,agendas,",",product,satisfaction,",",and,marketing,campaigns,",",for,instance,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,7,Still,",",textual,sentiment,does,not,live,by,the,premise,to,be,equally,useful,across,all,applications,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,8,Deciphering,when,",",to,what,degree,",",and,which,layers,of,the,sentiment,add,value,is,needed,to,consistently,study,the,full,information,potential,present,within,qualitative,communications,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,9,The,econometric,approach,of,constructing,time,series,of,sentiment,by,means,of,optimized,selection,and,weighting,of,textual,sentiment,is,referred,to,as,sentometrics,by,Algaba,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,10,(,2020,),and,Ardia,",",Bluteau,",",and,Boudt,(,2019,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,11,The,term,sentometrics,is,a,composition,of,(,textual,),sentiment,analysis,and,(,time,series,),econometrics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,12,The,release,of,the,R,(,R,Core,Team,2021,),text,mining,infrastructure,tm,(,Feinerer,",",Hornik,",",and,Meyer,2008,),over,a,decade,ago,can,be,considered,the,starting,point,of,the,development,and,popularization,of,textual,analysis,tools,in,R.,A,number,of,successful,follow-up,attempts,at,improving,the,speed,and,interface,of,the,comprehensive,natural,language,processing,capabil-,ities,provided,by,tm,have,been,delivered,by,the,packages,openNLP,(,Hornik,2019,),",",cleanNLP,(,Arnold,2017,),",",quanteda,(,Benoit,",",Watanabe,",",Wang,",",Nulty,",",Obeng,",",MuÃÂller,",",and,Matsuo,2018,),",",tidytext,(,Silge,and,Robinson,2016,),",",and,qdap,(,Rinker,2020,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,13,The,notable,tailor-made,packages,for,sentiment,analysis,in,R,are,meanr,(,Schmidt,2019,),",",SentimentAnalysis,(,Feuerriegel,and,Proellochs,2021,),",",sentimentr,(,Rinker,2019b,),",",and,syuzhet,(,Jockers,2020,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,14,Many,of,these,packages,rely,on,one,of,the,larger,above-mentioned,textual,analysis,infrastructures,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,15,The,meanr,package,computes,net,sentiment,scores,fastest,",",but,offers,no,flexibility.1,The,SentimentAnalysis,package,relies,on,a,similar,calculation,as,used,in,tmÃ¢ÂÂs,sentiment,scoring,function,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,16,The,package,can,additionally,be,used,to,generate,and,evaluate,sentiment,dictionaries,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2110.10817_generated.txt,1,17,The,sentimentr,package,extends,the,polarity,scoring,function,from,the,qdap,package,to,handle,more,difficult,linguistic,edge,cases,",",but,is,therefore,slower,than,packages,which,do,not,attempt,this,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
