Author name,Document index,Paragraph index,Sentence index,Sentence length,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81
generatedAbstract,13,0,0,40,﻿Learning,a,Markov,Decision,Process,(,MDP,),from,a,fixed,batch,of,trajectories,is,a,non-trivial,task,whose,outcome,’,s,quality,depends,on,both,the,amount,and,the,diversity,of,the,sampled,regions,of,the,state-action,space,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,13,0,1,24,Yet,",",many,MDPs,are,endowed,with,invariant,reward,and,transition,functions,with,respect,to,some,transformations,of,the,current,state,and,action,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,13,0,2,28,Being,able,to,detect,and,exploit,these,structures,could,benefit,not,only,the,learning,of,the,MDP,but,also,the,computation,of,its,subsequent,optimal,control,policy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,13,0,3,24,In,this,work,we,propose,a,novel,approach,that,uses,a,modified,version,of,the,MDP,in,order,to,acquire,such,invariant,relations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,13,0,4,24,We,tested,the,proposed,approach,in,a,discrete,toroidal,grid,environment,and,in,two,notorious,environments,of,OpenAI,’,s,Gym,Learning,Suite,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,13,0,5,35,The,results,demonstrate,that,our,MDP,is,robust,enough,to,adapt,to,a,variety,of,configurations,",",including,nonlinear,transitions,",",and,a,significant,improvement,in,performance,with,the,use,of,a,transition-oriented,algorithm,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,14,0,0,33,﻿Time-series,data,is,generated,ubiquitously,from,Internet-,of-Things,(,IoT,),infrastructure,",",connected,and,wearable,devices,",",remote,sensing,",",autonomous,driving,research,and,",",audio-video,communications,",",in,enormous,volumes,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,14,0,1,14,This,paper,investigates,the,potential,of,unsuper-,vised,representation,learning,for,these,time-series,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,14,0,2,36,In,this,paper,",",we,extend,the,existing,knowledge,base,with,a,simple,and,fast,unsupervised,machine,learning,approach,",",using,a,large,number,of,labeled,datasets,and,a,well,-trained,corpus,to,model,time-series,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,14,0,3,16,We,conduct,extensive,experiments,to,demonstrate,the,potential,of,the,proposed,approach,through,time-series,clustering,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,0,34,﻿A,major,challenge,in,embedding,or,visualizing,clin-,ical,patient,data,is,the,heterogeneity,of,variable,types,including,continuous,lab,values,",",categorical,diagnostic,codes,",",as,well,as,missing,or,incomplete,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,1,29,In,particular,",",in,EHR,data,",",some,variables,are,missing,not,at,random,(,MNAR,),but,deliberately,not,collected,and,thus,are,a,source,of,information,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,2,24,For,example,",",lab,tests,may,be,deemed,necessary,for,some,patients,on,the,basis,of,suspected,diagnosis,",",but,not,for,others,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,3,28,Here,we,present,the,MURAL,forest,–,an,unsupervised,random,forest,for,representing,data,with,disparate,variable,types,(,e.g.,",",categorical,",",continuous,",",MNAR,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,4,32,MURAL,forests,consist,of,a,set,of,decision,trees,where,node-splitting,variables,are,chosen,at,random,",",such,that,the,marginal,entropy,of,all,other,variables,is,minimized,by,the,split,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,5,23,This,allows,us,to,also,split,on,MNAR,variables,and,discrete,variables,in,a,way,that,is,consistent,with,the,continuous,variables,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,6,19,The,end,goal,is,to,learn,the,MURAL,embedding,of,patients,using,average,tree,distances,between,those,patients,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,7,17,These,distances,can,be,fed,to,nonlinear,dimensionality,reduction,method,like,PHATE,to,derive,visualizable,embeddings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,8,25,While,such,methods,are,ubiquitous,in,continuous-valued,datasets,(,like,single,cell,RNA-sequencing,),they,have,not,been,used,extensively,in,mixed,variable,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,9,15,We,showcase,the,use,of,our,method,on,one,artificial,and,two,clinical,datasets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,10,37,We,show,that,using,our,approach,",",the,MURAL,embedding,of,patients,with,the,two,clinical,datasets,is,much,more,similar,to,the,one,for,single,cell,RNAs,in,the,two,datasets,and,are,considerably,better,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,15,0,11,22,The,results,show,that,our,method,outperforms,the,combined,MUR,AL,and,single,cell,models,by,a,margin,of,30,%,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,16,0,0,17,﻿Algorithmic,decisions,made,by,machine,learning,models,in,high-stakes,domains,may,have,lasting,impacts,over,time,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,16,0,1,22,Unfortunately,",",naive,applications,of,standard,fairness,criterion,in,static,settings,over,temporal,domains,may,lead,to,delayed,and,adverse,effects,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,16,0,2,21,To,understand,the,dynamics,of,performance,disparity,",",we,study,a,fairness,problem,in,Markov,decision,processes,(,MDPs,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,16,0,3,34,Specifically,",",we,propose,return,parity,",",a,fairness,notion,that,requires,MDPs,from,different,demographic,groups,that,share,the,same,state,and,action,spaces,to,achieve,approximately,the,same,expected,time-discounted,rewards,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,16,0,4,46,We,first,provide,a,decomposition,theorem,for,return,disparity,",",which,decomposes,the,return,disparity,of,any,two,MDPs,into,the,distance,between,group-wise,reward,functions,",",the,discrepancy,of,group,policies,",",and,the,discrepancy,between,state,visitation,distributions,induced,by,the,group,policies,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,16,0,5,29,Motivated,by,our,decomposition,theorem,",",we,propose,algorithms,to,mitigate,return,disparity,via,learning,a,shared,group,policy,with,state,visitation,distributional,alignment,using,integral,probability,metrics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,16,0,6,23,We,conduct,experiments,to,investigate,the,effect,of,these,approaches,on,NLP,",",where,we,evaluate,several,strategies,that,address,the,challenge,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,16,0,7,17,We,evaluate,the,impact,of,these,strategies,on,both,MDPs,and,the,resulting,attention-based,performance,disparity,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,17,0,0,17,﻿We,present,the,design,of,a,learning-based,compli-,ance,controller,for,assembly,operations,for,industrial,robots,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,17,0,1,29,We,propose,a,solution,within,the,general,setting,of,learning,from,demonstration,(,LfD,),",",where,a,nominal,trajectory,is,provided,through,demonstration,by,an,expert,teacher,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,17,0,2,42,This,can,be,used,to,learn,a,suitable,representation,of,the,skill,that,can,be,generalized,to,novel,positions,of,one,of,the,parts,involved,in,the,assembly,",",for,example,the,hole,in,a,peg-in-hole,(,PiH,),insertion,task,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,17,0,3,58,Under,the,expectation,that,this,novel,position,might,not,be,entirely,accurately,estimated,by,a,vision,or,other,sensing,system,",",the,robot,will,need,to,further,modify,the,generated,trajectory,in,response,to,force,readings,measured,by,means,of,a,force-torque,(,F/T,),sensor,mounted,at,the,wrist,of,the,robot,or,another,suitable,location,.,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,17,0,4,32,Under,the,assumption,of,constant,velocity,of,traversing,the,reference,trajectory,during,assembly,",",we,propose,a,novel,accommodation,force,controller,that,allows,the,robot,to,safely,explore,different,contact,configurations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,17,0,5,31,The,data,collected,using,this,controller,is,used,to,train,a,Gaussian,process,model,to,predict,the,misalignment,in,the,position,of,the,peg,with,respect,to,the,target,hole,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,17,0,6,26,We,show,that,the,proposed,approach,outperforms,the,conventional,techniques,for,learning,from,data,to,evaluate,new,positions,of,a,given,part,of,the,assembly,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,17,0,7,29,We,show,results,using,an,industrial,manipulator,arm,",",and,demonstrate,that,the,proposed,method,can,perform,adaptive,insertion,using,force,feedback,from,the,trained,machine,learning,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,18,0,0,36,﻿This,study,examines,the,use,of,natural,language,processing,(,NLP,),models,to,evaluate,whether,language,patterns,used,by,item,writers,in,a,medical,licensure,exam,might,contain,evidence,of,biased,or,stereotypical,language,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,18,0,1,37,This,type,of,bias,in,item,language,choices,can,be,particularly,impactful,for,items,in,a,medical,licensure,assessment,",",as,it,could,pose,a,threat,to,content,validity,and,defensibility,of,test,score,validity,evidence,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,18,0,2,30,To,the,best,of,our,knowledge,",",this,is,the,first,attempt,using,machine,learning,(,ML,),and,NLP,to,explore,language,bias,on,a,large,item,bank,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,18,0,3,40,Using,a,prediction,algorithm,trained,on,clusters,of,similar,item,stems,",",we,demonstrate,that,language,patterns,used,by,the,authors,can,reliably,provide,evidence,of,bias,(,by,comparing,them,to,other,related,studies,of,linguistic,bias,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,18,0,4,47,The,findings,may,guide,the,development,of,methods,to,address,stereotypical,language,patterns,found,in,test,items,and,enable,an,efficient,updating,of,those,items,",",if,needed,",",to,reflect,contemporary,norms,",",thereby,improving,the,evidence,to,support,the,validity,of,the,test,scores,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,19,0,0,51,﻿There,has,been,growing,interest,in,the,development,and,de-,ployment,of,autonomous,vehicles,on,modern,road,networks,over,the,last,few,years,",",encouraged,by,the,empirical,suc-,cesses,of,powerful,artificial,intelligence,approaches,(,AI,),",",es-,pecially,in,the,applications,of,deep,and,reinforcement,learn-,ing,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,19,0,1,26,However,",",there,have,been,several,road,accidents,with,“,autonomous,”,cars,that,prevent,this,technology,from,being,publicly,acceptable,at,a,wider,level,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,19,0,2,40,As,AI,is,the,main,driv-,ing,force,behind,the,intelligent,navigation,systems,of,such,ve-,hicles,",",both,the,stakeholders,and,transportation,jurisdictions,require,their,AI-driven,software,architecture,to,be,safe,",",ex-,plainable,",",and,regulatory,compliant,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,19,0,3,43,We,present,a,novel,attempt,at,improving,the,state,of,the,art,by,creating,a,multi-party,autonomous,road,network,that,is,based,on,both,the,development,of,a,robust,human-,automated,system,and,the,development,of,a,public-facing,system,for,such,systems,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,20,0,0,30,﻿Reducing,the,scope,of,grasping,detection,according,to,the,semantic,information,of,the,target,is,significant,to,improve,the,accuracy,of,the,grasping,detection,model,and,expand,its,application,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,20,0,1,22,Researchers,have,been,trying,to,combine,these,capabilities,in,an,end-to-end,network,to,grasp,specific,objects,in,a,cluttered,scene,efficiently,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,20,0,2,57,In,this,paper,",",we,propose,a,novel,approach,that,utilizes,semantic,information,from,two,vector,representations,:,(,i,),a,lexical,dictionary,and,(,ii,),a,collection,of,semantic,clues,to,capture,the,semantic,information,of,the,target,object,(,e.,g.,",",a,noun,",",verb,or,adjective,in,a,sequence,),.,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,20,0,3,28,And,we,also,design,a,target,feature,filtering,mechanism,",",which,only,maintains,the,features,of,a,single,object,according,to,the,semantic,information,for,grasping,detection,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,20,0,4,32,This,method,effectively,reduces,the,background,features,that,are,weakly,correlated,to,the,target,object,",",thus,making,the,features,more,unique,and,guaranteeing,the,accuracy,and,efficiency,of,grasping,detection,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,20,0,5,37,Experimental,results,show,that,the,proposed,method,can,achieve,98.38,%,accuracy,in,Cornell,grasping,dataset,Furthermore,",",our,results,on,different,datasets,or,evaluation,metrics,show,the,domain,adaptability,of,our,method,over,the,state-of-the-art,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,21,0,0,18,﻿Considering,a,collection,of,RDF,triples,",",the,RDF-to-text,generation,task,aims,to,generate,a,text,description,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,21,0,1,26,Most,previous,methods,solve,this,task,using,a,sequence-to-sequence,model,or,using,a,graph-based,model,to,encode,RDF,triples,and,to,generate,a,text,sequence,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,21,0,2,20,Nevertheless,",",these,approaches,fail,to,clearly,model,the,local,and,global,structural,information,between,and,within,RDF,triples,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,21,0,3,28,Moreover,",",the,previous,methods,also,face,the,non-negligible,problem,of,low,faithfulness,of,the,generated,text,",",which,seriously,affects,the,overall,performance,of,these,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,21,0,4,27,To,solve,these,problems,",",we,propose,a,novel,method,to,extract,RDF,triples,from,an,existing,dataset,and,use,them,to,generate,a,textual,description,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,21,0,5,24,To,further,improve,text,faithfulness,",",we,innovatively,introduce,a,reinforcement,learning,(,RL,),reward,based,on,information,extraction,(,IE,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,21,0,6,28,We,first,extract,triples,from,the,generated,text,using,a,pretrained,IE,model,and,regard,the,correct,number,of,the,extracted,triples,as,the,additional,RL,reward,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,21,0,7,33,Experimental,results,on,two,benchmark,datasets,demonstrate,that,our,proposed,model,outperforms,the,state-of-the-art,baselines,",",and,the,additional,reinforcement,learning,reward,does,help,to,improve,the,faithfulness,of,the,generated,text,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,22,0,0,9,﻿Optimization,problems,are,crucial,in,artificial,in-,telligence,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,22,0,1,23,Optimization,algorithms,are,generally,used,to,adjust,the,performance,of,artificial,intelligence,models,to,minimize,the,error,of,mapping,inputs,to,outputs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,22,0,2,15,Current,evaluation,methods,on,optimization,algorithms,generally,consider,the,performance,in,terms,of,quality,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,22,0,3,27,However,",",not,all,optimization,algorithms,for,all,test,cases,are,evaluated,equal,from,quality,",",the,computation,time,should,be,also,considered,for,optimization,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,22,0,4,35,In,this,paper,",",we,evaluate,the,performance,of,different,optimization,algorithms,that,focus,on,the,same,task,in,three,different,domains,:,Language,Processing,",",Speech,and,Language,Understanding,",",and,Inception,Processing,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,22,0,5,29,We,select,the,well-known,optimization,algorithms,(,Bayesian,optimization,and,evolutionary,algorithms,),and,evaluate,them,on,the,benchmark,test,functions,in,terms,of,quality,and,computation,time,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,22,0,6,52,The,results,show,that,BO,is,suitable,to,be,applied,in,the,optimization,tasks,that,are,needed,to,obtain,desired,quality,in,the,limited,function,evaluations,",",and,the,EAs,are,suitable,to,search,the,optimal,of,the,tasks,that,are,allowed,to,find,the,optimal,solution,with,enough,function,evaluations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,22,0,7,38,This,paper,provides,the,recommendation,to,select,suitable,optimization,algorithms,for,optimization,problems,with,different,numbers,of,function,evaluations,",",which,contributes,to,the,efficiency,that,obtains,the,desired,quality,with,less,computation,time,for,optimization,problems,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,23,0,0,25,﻿Relu,Fully,Connected,Networks,are,ubiquitous,but,uninterpretable,because,they,fit,piecewise,linear,functions,emerging,from,multi-layered,structures,and,complex,interactions,of,model,weights,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,23,0,1,27,This,paper,presents,a,comprehensive,method,to,capture,the,role,of,uninterpretable,",",fully,connected,networks,",",using,two,sets,of,multilingual,and,unbalanced,word,pairs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,23,0,2,17,This,is,done,by,approx-,imating,canonical,normal,forms,and,using,the,resultant,as,a,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,23,0,3,77,This,gives,special,advantages,like,(,a,),strong,correspondence,of,parameters,to,pieces,of,the,fit,function,(,High,Interpretability,),;,(,b,),ability,to,fit,any,combination,of,continuous,functions,as,pieces,of,the,piecewise,function,(,Ease,of,Design,),;,(,c,),ability,to,add,new,non-linearities,in,a,targeted,region,of,the,domain,(,Targeted,Learning,),;,(,d,),simplicity,of,an,equation,which,avoids,layering,.,,,,
generatedAbstract,23,0,4,21,It,can,also,be,expressed,in,the,general,max-min,representation,of,piecewise,linear,functions,which,gives,theoretical,ease,and,credibility,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,23,0,5,25,This,architecture,is,tested,on,simulated,regression,and,classifica-,tion,tasks,and,benchmark,datasets,including,UCI,datasets,",",MNIST,",",FMNIST,and,CIFAR,10,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,23,0,6,10,This,performance,is,on,par,with,fully,connected,architectures,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,23,0,7,18,It,can,find,a,variety,of,applications,where,fully,connected,layers,must,be,replaced,by,interpretable,layers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,24,0,0,24,﻿For,Artificial,Intelligence,to,have,a,greater,impact,in,biology,and,medicine,",",it,is,crucial,that,recommendations,are,both,accurate,and,transparent,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,24,0,1,24,In,other,domains,",",a,neurosym-,bolic,approach,of,multi-hop,reasoning,on,knowl-,edge,graphs,has,been,shown,to,produce,trans-,parent,explanations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,24,0,2,17,However,",",there,is,a,lack,of,research,applying,it,to,complex,biomedical,datasets,and,problems,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,24,0,3,22,In,this,paper,",",we,develop,an,experimental,setup,that,allows,the,creation,of,multi-hop,hypotheses,from,a,structured,biomedical,dataset,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,24,0,4,24,The,proposed,experiment,also,includes,the,analysis,of,multiple,language,domains,and,is,expected,to,have,a,strong,effect,on,biomedical,sentiment,analysis,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,24,0,5,24,The,ap-,proach,is,found,to,outperform,the,best,baselines,by,21.7,%,on,average,whilst,producing,novel,",",bi-,ologically,relevant,explanations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,25,0,0,25,﻿Public,policies,that,supply,public,goods,",",especially,those,involve,collaboration,by,limiting,individual,liberty,",",always,give,rise,to,controversies,over,governance,legitimacy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,25,0,1,28,Multi-Agent,Reinforcement,Learning,(,MARL,),methods,are,appropriate,for,supporting,the,legitimacy,of,the,public,policies,that,supply,public,goods,at,the,cost,of,individual,interests,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
